Environment_State,Opponent_Strategy,NPC_Action_Type,Sensory_Input_Level,Decision_Time,Policy_Confidence,Reward_Score,Human_Likeness_Score,Behavioral_Diversity
Calm,Random,Hide,0.3677336508051099,1.5683578971273766,0.4107092453916662,75,0.6825992797813054,0.2363365902687512
Stealth,Balanced,Attack,0.18173919070946298,1.1161984250295724,0.8176233783044862,67,0.8714885417573883,0.09785700271645004
Calm,Defensive,Communicate,0.4355076254721907,2.747499913846601,0.8950566039998331,87,0.23748604236219983,0.5761593298259662
Stealth,Aggressive,Hide,0.33209936539313645,1.085333702666647,0.8532424691971175,28,0.9789195561198998,0.5536778335394333
Calm,Aggressive,Hide,0.34180370549218253,1.4212955536680296,0.6735465781313908,72,0.38636813713680696,0.188385009334873
Combat,Balanced,Communicate,0.7390265577879587,2.0665301097672053,0.13736174596867423,67,0.26725868514706175,0.056246694315172485
Chaotic,Random,Hide,0.2232633855051963,1.674762149513616,0.27686996949201226,50,0.4215111825102905,0.08070845419398598
Calm,Balanced,Hide,0.6418599588553554,1.1059693314567183,0.046063063681977434,23,0.09439747590385916,0.9927709865127338
Stealth,Random,Hide,0.5706496238809349,1.3633698923238786,0.9308240749901141,13,0.12570590651211566,0.7835838947428837
Combat,Random,Defend,0.5680925123378673,2.4039943717751675,0.6607985296909104,68,0.4144340469683314,0.9219874759651726
Calm,Aggressive,Communicate,0.6630073461417759,0.906574550911176,0.7463628843132415,17,0.7624445219391001,0.19505472223636333
Calm,Balanced,Hide,0.548382036195654,0.5125401953527647,0.31157173958222895,41,0.9003122395744909,0.9605685363234351
Combat,Balanced,Communicate,0.8792551148463846,1.0081732853063536,0.8456535222773424,56,0.6648179907162709,0.14265435147316208
Calm,Random,Explore,0.6755800919502598,2.5636492249149136,0.2596032837084785,82,0.10521955523816973,0.5090818285664711
Chaotic,Balanced,Explore,0.5469632513713881,0.3580701730834053,0.0016437571124496841,11,0.672019762180535,0.829695684417064
Calm,Defensive,Hide,0.8297631202876449,2.9759186127801103,0.37641496252069395,81,0.6354279207029719,0.3498033545115794
Chaotic,Defensive,Communicate,0.6061465649334797,1.6689084068902214,0.5707614809590734,16,0.8057639182933313,0.4248285331769005
Chaotic,Balanced,Communicate,0.291144247785179,2.9560526575045727,0.47870485796552253,29,0.8252486666521809,0.12818511029909785
Combat,Balanced,Communicate,0.20709491817657122,2.823089624049335,0.862076142576597,87,0.8682030757789789,0.12292187999897275
Calm,Random,Defend,0.1523277856626788,1.4131597712116586,0.10540528595616694,74,0.41413151457909836,0.6195682247786596
Combat,Defensive,Explore,0.8994552125461016,0.6756241163555123,0.5538234406337256,98,0.6978643953521443,0.6755323686200567
Calm,Defensive,Communicate,0.7101354317980658,0.5781658520389015,0.5129793498209074,22,0.26825035892231075,0.7773325140821933
Calm,Aggressive,Communicate,0.9373784381643208,0.7959691552228767,0.281392982172163,80,0.9993362799835043,0.5566820526817535
Stealth,Random,Defend,0.603291805714943,2.1593846576371583,0.8222281125770106,0,0.17533424137685993,0.6457592922613059
Calm,Aggressive,Defend,0.47340088149491255,0.8915549847213147,0.7528486558822063,78,0.01011443166083581,0.013517271699720057
Combat,Defensive,Communicate,0.059716488970889325,1.0901332818524652,0.732859187331831,31,0.148808714518176,0.16217072713718805
Chaotic,Random,Attack,0.6716422815460298,1.4014585315843828,0.876192478269556,8,0.7758722895441267,0.9849147660169046
Calm,Balanced,Communicate,0.5822087597682312,2.7483747732222232,0.7227846006215212,14,0.4467836765082115,0.0759935063158318
Stealth,Random,Communicate,0.9902088935876214,0.6492409118660536,0.23184129171472645,27,0.4475002478104283,0.6787882222602449
Combat,Balanced,Defend,0.23915877778224304,0.11457700256842904,0.7055627116496911,23,0.9550229196116685,0.17608263303171623
Calm,Balanced,Defend,0.5307373552868359,0.27427959009669345,0.30770281338984384,59,0.9196349080280742,0.7167185857676419
Combat,Random,Communicate,0.6509573351180726,2.7238223908723422,0.24217465034747054,34,0.3111947378040092,0.7059904029619934
Stealth,Balanced,Communicate,0.6445911747423436,1.9777977480457531,0.07300359289962732,85,0.20905812878086616,0.2341990597880902
Stealth,Aggressive,Communicate,0.5612935429484027,0.8918177960506396,0.7440285803476767,26,0.8484822099337397,0.2696343992192042
Combat,Defensive,Defend,0.7769280103272255,0.6138582529324542,0.7110009619498112,82,0.9060190710443632,0.6547707136020883
Calm,Balanced,Communicate,0.20498120952681642,0.9533735362476315,0.23449947767409374,75,0.5415969227984869,0.39008603878021364
Chaotic,Aggressive,Communicate,0.7256272002744159,0.43291108902871234,0.749379016724156,19,0.6294237111171005,0.19454796969991128
Stealth,Balanced,Hide,0.6197345714330892,2.8304454398248793,0.917840883093553,64,0.2569142846922934,0.7316795987874818
Calm,Defensive,Attack,0.8960751117945733,2.374197905659274,0.10802895749157926,84,0.8008026879785246,0.15414752433633416
Calm,Aggressive,Explore,0.8471944390335817,1.4409344130463682,0.23263663838677495,48,0.6321224284490231,0.8556436641449466
Chaotic,Defensive,Attack,0.31514703913255326,2.6083915548340855,0.7502607940873155,0,0.5035135112979966,0.5146695240518275
Stealth,Defensive,Hide,0.2762373249751531,0.8234287924503736,0.27450667350707825,9,0.060108556078395825,0.10570060387930069
Stealth,Aggressive,Explore,0.9816533238524479,2.1796496485693613,0.6246639742837168,46,0.9159349625111537,0.6940723335309844
Calm,Aggressive,Communicate,0.5272651809152565,2.582784247139856,0.08116422446371452,58,0.615451420384406,0.5191630395745405
Calm,Aggressive,Hide,0.9064209639144368,1.1346292637074906,0.4522024791035387,95,0.19269109469296797,0.2980575717948095
Chaotic,Random,Communicate,0.1638810237804822,2.2966468918070815,0.7390914219929531,61,0.6063861169830528,0.42253938022385484
Chaotic,Aggressive,Defend,0.6428189148001743,0.9557098128664971,0.6865139430432525,85,0.6774633542399734,0.29833774358749876
Stealth,Aggressive,Hide,0.8098601873605862,0.9666856922511893,0.8150721006758068,17,0.5257703366832255,0.26302583574278404
Combat,Aggressive,Defend,0.9473952495864468,0.41046581780713953,0.8774521266031688,45,0.7181017379560225,0.1636084208437122
Stealth,Aggressive,Hide,0.3373401410170235,1.3761683348772564,0.7731835012587582,31,0.5814539479286243,0.3627671331374759
Calm,Balanced,Hide,0.7249811699240525,2.2161645288425245,0.671587742938926,26,0.9477695820321482,0.25098720631607074
Stealth,Random,Defend,0.538813009039619,2.8266403361567263,0.03172249181603115,91,0.053697078599306836,0.6834344870539171
Combat,Defensive,Explore,0.06062892606646819,1.8510112765943787,0.534966673409444,17,0.1062457084695605,0.6838767411633063
Chaotic,Aggressive,Attack,0.6899997373089434,2.603093059433643,0.03769772491485279,38,0.17367163695433985,0.5018402425556384
Combat,Balanced,Communicate,0.6900965582378434,2.4852344829416584,0.8080678171160226,48,0.6901710706043321,0.7779445274703211
Combat,Balanced,Hide,0.930606804846537,0.6026948536283144,0.3207245244599576,92,0.6455958727498087,0.8413397190060482
Combat,Balanced,Communicate,0.4973124461689724,1.5088705438466312,0.5624293741179209,81,0.892058860209694,0.5797664574342731
Chaotic,Defensive,Defend,0.23025092071051467,0.43907825302363523,0.2794453073189026,43,0.7328774528838984,0.6189351627634337
Combat,Aggressive,Communicate,0.04456382344867915,2.0782441685287414,0.7825001443802936,71,0.5083554875645923,0.2828859097863652
Combat,Random,Defend,0.4156421866859057,2.8547090379136204,0.8865025266419025,53,0.9918317924636303,0.8948692007055198
Combat,Random,Communicate,0.3019167000775018,0.49755942842839385,0.39864249421306397,94,0.26610795616929916,0.024206044422529827
Calm,Balanced,Attack,0.7610883060238756,2.22826107932737,0.862922393510989,33,0.833191659785454,0.3486024694428457
Combat,Defensive,Attack,0.3542677648410466,1.9334906375167968,0.2670750074563324,70,0.42679037219391935,0.721800421549856
Chaotic,Defensive,Attack,0.9490711963148439,1.7924546073234893,0.5346609230755238,35,0.6487351388757342,0.08008950967116124
Combat,Defensive,Attack,0.9623102029877842,1.2313486805961837,0.858761429838704,17,0.727268470452434,0.18316952742829262
Combat,Random,Attack,0.6209085902177081,1.1298817784860564,0.3258813426157904,37,0.6337540871903363,0.5892857278628512
Chaotic,Balanced,Attack,0.9286602870148829,0.23122264815477478,0.9540422650780858,58,0.14050730310859327,0.5599936714635579
Combat,Aggressive,Defend,0.7608543445144956,0.731935253930839,0.12187950178138363,8,0.44295101074793275,0.738928296130955
Chaotic,Random,Hide,0.5468596409751262,0.144012958631798,0.018275069723506232,72,0.5614383779331243,0.8126126390881718
Combat,Balanced,Communicate,0.18030793542277812,1.7861096061878596,0.9041353525781907,71,0.8490437591785968,0.12857957851166912
Chaotic,Balanced,Attack,0.45859794351384,0.40697438404593567,0.06864866614787224,50,0.4436457487985723,0.01838098977524205
Combat,Aggressive,Defend,0.5608744633626176,2.6317562426861767,0.9918891959474917,34,0.9187473048042515,0.6896385196589061
Combat,Aggressive,Defend,0.8639615807350102,1.6171147600217792,0.9513968619791061,81,0.4403742230252107,0.3013917957663592
Calm,Aggressive,Defend,0.4813333765356649,2.1291007362702543,0.13702091003632066,4,0.5487798592630116,0.6259839139179536
Calm,Defensive,Hide,0.8976746726779566,1.2914855663374398,0.5375846256925658,13,0.796285682942801,0.1505445880622247
Combat,Aggressive,Communicate,0.6743489790234689,1.7256814461030412,0.18492029746714433,91,0.5830676844221436,0.4690400466659629
Combat,Balanced,Hide,0.13699906305367138,2.8337116132032283,0.42815517303011985,29,0.9602180723828246,0.5044247460634369
Stealth,Aggressive,Explore,0.994981369325093,0.3399287149086452,0.06142512925983268,3,0.6603358305141276,0.5850778163732161
